user_id,survey_type,response
5474,Politics,Yes
4346,Politics,No
18399,Fashion,Yes
17242,Travel,No
497,Sports,Yes
26072,Travel,No
18093,Technology,No
21807,Sports,No
13228,Politics,No
5030,Fashion,Neutral
9567,Fashion,Yes
14866,Politics,Neutral
19932,Travel,Neutral
22575,Finance,No
22542,Fashion,No
26336,Finance,No
13904,Politics,No
25846,Politics,Neutral
26487,Fashion,Yes
3761,Politics,Neutral
11321,Finance,No
24440,Politics,Neutral
14899,Politics,No
18846,Technology,No
26835,Politics,No
5853,Fashion,Yes
11834,Travel,Neutral
516,Sports,Neutral
15617,Fashion,Yes
569,Travel,No
6607,Sports,Neutral
4267,Travel,Yes
12182,Travel,Yes
27099,Travel,Neutral
23997,Finance,Yes
25401,Politics,Neutral
27441,Travel,Yes
8306,Finance,Yes
23281,Sports,Neutral
21822,Politics,No
8373,Travel,Neutral
4867,Politics,Yes
15405,Politics,Yes
4052,Sports,No
27302,Fashion,Neutral
17254,Politics,Yes
27518,Fashion,Yes
21434,Fashion,Neutral
5417,Travel,Yes
16209,Politics,Neutral
6113,Finance,Neutral
7734,Finance,Neutral
18068,Fashion,Yes
14660,Finance,No
29820,Fashion,Neutral
4297,Finance,Yes
23499,Finance,Neutral
4545,Sports,No
16289,Politics,No
10454,Finance,Yes
3493,Sports,No
23418,Fashion,Neutral
4367,Finance,No
18415,Finance,No
17166,Fashion,No
9041,Finance,Neutral
22091,Politics,Neutral
4218,Finance,No
28774,Technology,Neutral
15599,Fashion,Yes
28569,Fashion,No
2071,Technology,Yes
21029,Politics,Neutral
26263,Technology,No
22092,Sports,No
11344,Travel,No
28465,Finance,Neutral
7868,Technology,Yes
258,Fashion,No
14876,Fashion,Yes
18679,Technology,Neutral
10754,Fashion,Neutral
23936,Travel,Yes
16335,Finance,Yes
877,Politics,Neutral
12154,Sports,Neutral
24306,Travel,Yes
2735,Fashion,No
160,Travel,Yes
12799,Finance,Yes
12277,Technology,Yes
5638,Travel,No
24869,Politics,Yes
28624,Finance,Neutral
11820,Politics,No
9159,Technology,Yes
22968,Sports,Neutral
2637,Politics,Yes
7707,Sports,Yes
29453,Finance,Neutral
11660,Travel,Neutral
14435,Travel,No
9418,Sports,Yes
6059,Fashion,Neutral
6066,Fashion,No
4467,Technology,Neutral
25009,Politics,No
10600,Technology,Neutral
24497,Politics,No
3268,Politics,No
6495,Technology,No
10741,Technology,Yes
14651,Fashion,Yes
22288,Politics,No
2030,Politics,Neutral
22642,Travel,Yes
14572,Politics,Yes
3943,Sports,No
16316,Fashion,Neutral
25899,Travel,Neutral
24521,Fashion,Yes
1094,Travel,Yes
15905,Technology,No
13789,Sports,No
1427,Fashion,No
10375,Sports,Neutral
22603,Finance,Neutral
7098,Travel,Neutral
22879,Fashion,No
3487,Politics,Yes
3626,Technology,Yes
24444,Fashion,Neutral
830,Technology,Yes
27051,Fashion,Neutral
7298,Finance,Neutral
20762,Technology,No
26677,Finance,No
2849,Technology,No
636,Sports,Yes
19209,Travel,No
22447,Technology,Neutral
10257,Finance,Yes
3499,Politics,Neutral
11453,Technology,Neutral
26830,Finance,Yes
25311,Technology,Neutral
14988,Travel,Neutral
2499,Politics,Yes
19937,Sports,No
2272,Sports,Neutral
26866,Finance,Yes
2337,Finance,Yes
29437,Politics,No
28902,Technology,Neutral
5601,Travel,No
23249,Politics,Neutral
2538,Sports,No
12210,Finance,Yes
205,Fashion,No
992,Finance,No
6993,Technology,Yes
7696,Travel,Neutral
39,Politics,Neutral
20647,Sports,Yes
25117,Sports,No
7361,Politics,Neutral
24354,Fashion,Yes
8926,Sports,Neutral
24861,Politics,Neutral
23051,Sports,Yes
5,Travel,Neutral
627,Sports,No
27407,Travel,Neutral
4875,Finance,No
27642,Finance,No
1660,Sports,Neutral
5960,Sports,No
2813,Technology,Neutral
20908,Travel,No
13758,Politics,Neutral
3114,Technology,Neutral
18451,Politics,Neutral
6305,Politics,Yes
23336,Travel,No
23082,Travel,Neutral
29995,Travel,Neutral
29292,Sports,Yes
16713,Politics,Neutral
18002,Technology,Neutral
28710,Finance,No
11058,Politics,Neutral
9779,Technology,No
25109,Politics,No
13512,Finance,No
13196,Fashion,No
19340,Politics,No
1612,Travel,Neutral
6121,Finance,Neutral
16867,Finance,Yes
23681,Politics,No
29168,Sports,Neutral
8146,Sports,No
29070,Politics,Yes
20145,Technology,Neutral
23449,Politics,Neutral
24792,Politics,No
16159,Fashion,Yes
5594,Politics,Yes
15437,Fashion,Yes
28303,Fashion,Yes
26037,Sports,No
21112,Sports,Yes
16128,Politics,No
919,Technology,Neutral
13664,Sports,No
14187,Technology,Neutral
1667,Travel,Yes
29216,Politics,Neutral
20505,Politics,No
7817,Technology,Neutral
9531,Fashion,Yes
27667,Finance,Yes
7411,Sports,Yes
2386,Finance,Neutral
1481,Sports,No
17770,Finance,Neutral
13150,Travel,Neutral
13421,Politics,Neutral
29614,Politics,Neutral
27090,Travel,No
11505,Sports,Yes
18787,Technology,Yes
18762,Sports,Yes
14213,Finance,No
3370,Finance,Neutral
13226,Politics,No
23475,Politics,No
8416,Politics,Yes
12293,Politics,Yes
10377,Politics,Yes
6085,Technology,Yes
10884,Politics,Yes
5633,Travel,No
5868,Finance,Yes
3348,Politics,Yes
20787,Sports,Yes
6237,Sports,Neutral
29143,Politics,No
7077,Politics,Neutral
10427,Fashion,Neutral
9215,Finance,Yes
13443,Technology,Yes
497,Technology,Yes
23538,Politics,No
9566,Politics,No
24007,Travel,No
5350,Sports,Neutral
11194,Finance,No
16804,Politics,Neutral
3959,Travel,Yes
3333,Technology,Neutral
21698,Technology,Yes
14024,Technology,No
22482,Finance,Neutral
23455,Technology,No
26920,Travel,Yes
5540,Sports,Yes
24031,Politics,No
9380,Travel,No
19726,Fashion,Neutral
16161,Technology,No
1282,Sports,No
7002,Travel,No
29784,Finance,Yes
18001,Fashion,No
7284,Sports,Yes
25359,Finance,No
8365,Finance,Neutral
23232,Fashion,Neutral
14957,Technology,Yes
19093,Travel,No
3542,Travel,Yes
16140,Politics,Neutral
390,Finance,No
8605,Travel,Yes
7963,Sports,No
12451,Finance,No
17587,Politics,No
1727,Politics,Neutral
2506,Finance,Neutral
5945,Technology,Neutral
1763,Finance,Neutral
27450,Sports,Yes
2315,Finance,No
20419,Sports,Neutral
9331,Travel,Yes
19544,Technology,Neutral
18619,Finance,Neutral
25961,Finance,Yes
3056,Fashion,Neutral
14220,Finance,Neutral
20211,Fashion,No
17187,Sports,Neutral
10350,Sports,Yes
22256,Technology,Yes
13306,Politics,Yes
9141,Politics,Neutral
4646,Sports,No
19722,Technology,Yes
6841,Politics,Yes
26860,Fashion,No
11569,Politics,No
5648,Sports,Neutral
17990,Sports,Neutral
19636,Sports,Neutral
644,Travel,Yes
16387,Finance,Neutral
2136,Travel,No
7943,Sports,No
21329,Technology,No
22900,Fashion,Yes
8962,Sports,Neutral
3793,Fashion,Neutral
24388,Sports,Neutral
20151,Technology,Yes
12043,Politics,Yes
14703,Fashion,Yes
29278,Finance,Yes
20052,Sports,Neutral
4438,Sports,Neutral
5019,Fashion,No
25457,Finance,Yes
26613,Sports,No
10381,Travel,No
5590,Travel,Yes
26971,Finance,Yes
8525,Politics,No
10950,Travel,Neutral
24901,Politics,No
28689,Technology,Yes
14531,Fashion,Neutral
27609,Sports,No
6325,Sports,No
24939,Travel,Yes
6991,Technology,No
14849,Fashion,No
26373,Fashion,No
2444,Technology,Yes
19684,Technology,No
29394,Fashion,Yes
24670,Fashion,No
12123,Travel,Neutral
29372,Travel,Neutral
2187,Finance,Yes
26737,Sports,Yes
4256,Fashion,Yes
20830,Finance,No
21273,Technology,No
206,Finance,No
26514,Travel,Neutral
8034,Fashion,No
19778,Sports,No
23029,Travel,Neutral
6124,Technology,Yes
9036,Technology,No
6785,Fashion,Yes
28218,Travel,Neutral
19550,Fashion,Neutral
27806,Finance,No
18188,Politics,Neutral
7234,Politics,Neutral
20268,Fashion,Yes
6993,Technology,Yes
24023,Travel,Yes
21803,Politics,No
1755,Politics,Neutral
448,Fashion,No
4699,Travel,Neutral
19392,Finance,No
15642,Sports,Yes
17395,Finance,Yes
26615,Fashion,Neutral
11531,Finance,No
13217,Fashion,Yes
15552,Travel,Yes
24006,Politics,Yes
10496,Sports,No
20478,Travel,No
16508,Sports,No
25125,Finance,Neutral
5632,Finance,No
7352,Technology,Yes
25684,Technology,Yes
2932,Sports,No
2143,Finance,Neutral
22734,Politics,Neutral
10359,Technology,Neutral
20601,Sports,No
5619,Politics,No
14527,Finance,Neutral
29127,Fashion,Yes
28396,Technology,No
11860,Sports,Yes
21774,Politics,No
14801,Politics,No
6625,Fashion,Yes
763,Finance,Neutral
9439,Finance,No
12956,Sports,Yes
11981,Politics,Yes
9812,Travel,Yes
8901,Travel,Yes
24550,Politics,No
10284,Finance,Neutral
12477,Politics,Yes
17897,Politics,Yes
12031,Finance,Neutral
20738,Travel,Yes
28061,Fashion,No
5361,Sports,Yes
5740,Travel,Neutral
26927,Travel,Yes
7230,Sports,No
25511,Travel,No
6845,Fashion,Neutral
22255,Fashion,Neutral
22357,Travel,Yes
3997,Sports,No
6072,Fashion,No
3052,Sports,Yes
14897,Sports,Neutral
25160,Fashion,Yes
10062,Fashion,No
16124,Finance,Neutral
4811,Fashion,No
12255,Travel,Yes
8450,Travel,Yes
1583,Sports,No
2715,Politics,Neutral
20998,Technology,Yes
2839,Politics,Neutral
24442,Sports,Yes
17178,Finance,No
8765,Politics,Neutral
17054,Finance,Yes
11389,Travel,Yes
27364,Travel,Yes
1002,Sports,Yes
267,Sports,Yes
3569,Politics,Neutral
4726,Sports,Neutral
24531,Finance,Neutral
15935,Sports,Neutral
8992,Technology,Neutral
26946,Technology,No
27312,Travel,Yes
1858,Travel,No
9661,Technology,No
2662,Travel,No
15788,Fashion,Neutral
7552,Politics,Yes
24109,Finance,Yes
13678,Technology,Neutral
18627,Fashion,No
5397,Politics,Yes
13405,Sports,Neutral
29665,Politics,Neutral
14837,Technology,Neutral
29856,Politics,No
9633,Finance,No
21622,Sports,No
9749,Technology,Neutral
25763,Finance,No
17201,Technology,No
18487,Fashion,No
19531,Technology,Neutral
1227,Travel,No
27670,Fashion,Yes
16131,Travel,Yes
2914,Fashion,Yes
18513,Finance,Yes
11471,Fashion,No
4101,Finance,Yes
671,Technology,No
10038,Sports,Yes
19518,Technology,Neutral
12012,Finance,Neutral
19945,Sports,No
15740,Technology,No
7840,Politics,Neutral
27453,Finance,Neutral
12963,Sports,No
16807,Fashion,No
22004,Fashion,No
11138,Sports,Neutral
8077,Sports,Yes
25522,Travel,Yes
17705,Politics,Neutral
12948,Sports,No
17919,Finance,Yes
22040,Technology,No
1548,Sports,Neutral
25954,Sports,Neutral
13297,Fashion,Yes
5889,Technology,Neutral
4120,Fashion,No
729,Travel,Yes
15511,Fashion,Yes
24596,Travel,Yes
5056,Fashion,Yes
175,Fashion,No
26240,Travel,Neutral
26045,Finance,Yes
387,Sports,Neutral
18128,Technology,No
29759,Finance,Neutral
29036,Technology,Yes
10001,Fashion,No
21239,Technology,Yes
24391,Fashion,Neutral
1558,Finance,No
1287,Travel,Neutral
25841,Travel,Yes
28464,Finance,Neutral
25637,Sports,No
2200,Technology,No
4744,Technology,No
19772,Technology,Neutral
13577,Travel,Yes
14657,Fashion,No
15241,Politics,Yes
19960,Finance,Yes
22234,Travel,Neutral
22492,Politics,Neutral
23857,Finance,No
3235,Fashion,Neutral
12900,Fashion,No
10423,Technology,No
29739,Travel,Yes
5229,Travel,Yes
8503,Politics,Neutral
8479,Technology,Neutral
18467,Finance,No
15538,Politics,Neutral
29331,Finance,No
9424,Fashion,No
704,Technology,No
22037,Technology,Neutral
25879,Politics,Yes
26033,Finance,Neutral
26631,Fashion,Neutral
18030,Fashion,Yes
26536,Fashion,Neutral
11859,Politics,Yes
12268,Politics,Neutral
16111,Technology,No
11706,Technology,No
62,Politics,Yes
9589,Travel,Neutral
4187,Politics,No
25592,Travel,No
13890,Politics,Yes
24277,Sports,Neutral
5047,Sports,No
10176,Travel,Neutral
15111,Travel,No
20771,Fashion,No
28680,Finance,Yes
6133,Finance,Yes
5,Politics,Yes
12464,Sports,No
7326,Travel,Neutral
24016,Technology,Neutral
21097,Sports,Yes
18443,Technology,Yes
12005,Finance,Neutral
15254,Politics,No
17073,Politics,Yes
21518,Finance,Yes
17634,Politics,Neutral
5691,Travel,Neutral
27685,Fashion,No
9081,Politics,Neutral
27167,Fashion,No
8490,Finance,Neutral
2019,Politics,No
22651,Politics,Yes
4852,Sports,No
21044,Technology,No
17495,Sports,Neutral
26890,Travel,No
25917,Fashion,No
15650,Sports,Yes
14387,Finance,Neutral
10874,Travel,No
19223,Travel,Yes
13177,Sports,Yes
4132,Finance,Yes
21913,Technology,Neutral
18718,Fashion,Yes
25034,Finance,Yes
10610,Technology,No
8094,Fashion,Neutral
26523,Fashion,Yes
23616,Sports,Yes
2744,Politics,Yes
19190,Technology,Neutral
27606,Finance,Neutral
4813,Finance,Neutral
18107,Politics,Yes
16848,Politics,Yes
1474,Fashion,Yes
5924,Travel,Yes
28567,Fashion,No
25796,Technology,Neutral
19800,Technology,Yes
11641,Fashion,Yes
28143,Fashion,Neutral
26258,Politics,Yes
11193,Politics,Neutral
1990,Politics,No
15163,Politics,No
26201,Politics,Yes
27992,Sports,Neutral
10266,Sports,Yes
8774,Fashion,Yes
15156,Finance,Neutral
5208,Fashion,No
7801,Travel,Neutral
20994,Technology,Neutral
4623,Technology,Neutral
10882,Politics,Neutral
11482,Fashion,Yes
3385,Sports,Yes
14180,Politics,Neutral
22229,Politics,No
14400,Sports,Neutral
3923,Travel,No
27695,Politics,Yes
16658,Technology,Yes
5673,Politics,No
8375,Technology,No
27406,Technology,Neutral
3229,Politics,Yes
3672,Sports,Yes
40,Sports,Yes
2058,Sports,Yes
15492,Sports,Neutral
22325,Finance,Yes
27487,Technology,No
23688,Politics,No
10794,Technology,No
8648,Travel,Neutral
13185,Sports,Yes
18725,Sports,No
3529,Finance,Neutral
4554,Travel,Neutral
8179,Politics,Yes
23042,Politics,Yes
26155,Sports,Neutral
76,Technology,Neutral
26979,Finance,Yes
2191,Politics,No
25666,Fashion,Neutral
6037,Technology,No
7140,Travel,No
27102,Travel,Yes
6241,Travel,Neutral
2807,Fashion,No
1601,Finance,Neutral
8924,Sports,Yes
9498,Sports,Neutral
17313,Fashion,No
15121,Finance,No
12830,Fashion,No
15814,Sports,No
10942,Travel,Neutral
4128,Travel,Yes
2644,Finance,No
2729,Fashion,No
2003,Finance,Neutral
8138,Politics,No
9199,Sports,Neutral
15018,Politics,No
23724,Travel,Yes
15090,Politics,No
20515,Fashion,Yes
4975,Technology,Yes
26153,Fashion,Neutral
14924,Politics,Neutral
21542,Finance,Neutral
3457,Fashion,No
9131,Technology,Yes
28810,Travel,No
9265,Travel,Neutral
18123,Technology,Neutral
9148,Sports,No
15485,Sports,Yes
5724,Politics,Yes
15128,Technology,No
12837,Finance,Yes
10584,Finance,Yes
22396,Finance,No
8437,Technology,Neutral
20116,Fashion,Neutral
22304,Sports,Neutral
24547,Finance,No
25255,Technology,Neutral
7932,Fashion,Neutral
4659,Travel,No
2389,Fashion,Yes
197,Travel,Yes
16537,Sports,No
18254,Finance,Yes
26400,Finance,Neutral
4055,Fashion,Yes
19990,Finance,No
14980,Travel,No
26797,Travel,No
19824,Sports,Neutral
3185,Finance,Neutral
15591,Fashion,No
1074,Fashion,Neutral
23957,Sports,No
16368,Finance,No
26510,Travel,Neutral
1167,Technology,Neutral
22700,Finance,No
19264,Technology,Neutral
16181,Sports,Neutral
27831,Technology,No
4899,Finance,Yes
25379,Fashion,Yes
3505,Politics,Yes
16643,Sports,Neutral
20901,Fashion,Yes
1680,Finance,Yes
20834,Sports,Neutral
19252,Technology,No
27883,Fashion,Yes
2880,Sports,No
9411,Politics,No
13484,Finance,Yes
24577,Politics,No
12533,Technology,Yes
23842,Sports,Yes
18469,Politics,Yes
22288,Finance,No
12069,Technology,No
20740,Travel,Yes
18287,Fashion,Neutral
5295,Politics,No
2909,Politics,No
17431,Sports,No
1051,Sports,Yes
18697,Travel,Neutral
26779,Politics,No
13150,Finance,Neutral
18537,Travel,Neutral
29635,Sports,No
29421,Finance,No
569,Politics,Neutral
16101,Technology,No
12262,Sports,Neutral
9908,Finance,Yes
4303,Travel,Neutral
3024,Sports,No
13698,Travel,Neutral
29745,Sports,No
5971,Technology,No
10931,Sports,Yes
366,Fashion,Yes
28335,Travel,Neutral
6112,Technology,Yes
12965,Sports,No
25486,Fashion,Neutral
24318,Fashion,Yes
29494,Fashion,Yes
27932,Technology,Neutral
20518,Travel,No
17287,Technology,Neutral
17049,Politics,Neutral
22087,Fashion,Neutral
24074,Fashion,Yes
25018,Sports,Neutral
3558,Technology,Neutral
23778,Fashion,Yes
3796,Sports,Yes
20604,Technology,Neutral
25732,Politics,Yes
903,Finance,Neutral
4833,Politics,No
3845,Technology,Yes
25301,Travel,Neutral
11913,Finance,Yes
14160,Sports,Yes
13734,Finance,Neutral
29397,Politics,Neutral
18323,Technology,Neutral
1917,Finance,No
26036,Fashion,Yes
19861,Travel,No
15269,Fashion,Neutral
21194,Sports,Yes
11257,Finance,No
27160,Sports,Neutral
2702,Fashion,Neutral
16683,Travel,Yes
9196,Politics,Yes
23740,Politics,Yes
18418,Technology,No
1004,Fashion,Neutral
4176,Politics,Neutral
18684,Sports,Yes
27006,Politics,Yes
17990,Sports,Yes
23506,Politics,No
20505,Travel,Neutral
3868,Travel,Yes
20991,Sports,Yes
26438,Fashion,Neutral
6613,Fashion,No
111,Travel,Neutral
29733,Politics,Neutral
7189,Fashion,No
23770,Sports,No
14303,Finance,No
25711,Finance,Yes
16714,Fashion,No
263,Finance,No
4559,Fashion,No
24349,Finance,Neutral
2135,Travel,No
4915,Finance,Neutral
25891,Fashion,Yes
10306,Technology,Yes
18007,Finance,No
29947,Fashion,Neutral
10012,Technology,No
7969,Finance,No
5973,Sports,Neutral
4834,Finance,Yes
14514,Politics,No
25152,Sports,Yes
8802,Fashion,Yes
29944,Fashion,Neutral
591,Sports,Neutral
24632,Travel,Neutral
20686,Finance,Yes
17636,Finance,Yes
6237,Travel,Neutral
24543,Politics,Neutral
3156,Travel,No
7308,Politics,Yes
9458,Travel,Yes
6082,Finance,No
19261,Politics,No
26632,Politics,Yes
20530,Finance,Neutral
13761,Politics,Neutral
5731,Sports,Neutral
11157,Sports,No
28468,Technology,Yes
23340,Sports,No
3052,Finance,Yes
8147,Travel,Neutral
5065,Finance,No
783,Politics,Neutral
24064,Sports,No
23097,Politics,No
1064,Fashion,Yes
21392,Finance,Neutral
12108,Sports,Neutral
29518,Technology,No
603,Politics,Yes
7974,Fashion,No
28981,Fashion,Yes
21928,Finance,Neutral
1728,Fashion,Neutral
29683,Finance,Neutral
25622,Politics,Neutral
4040,Fashion,Neutral
21764,Fashion,No
23354,Sports,Yes
12404,Sports,No
20611,Politics,Yes
27961,Technology,Neutral
24385,Finance,Neutral
3987,Travel,No
19197,Technology,No
3977,Fashion,No
17992,Technology,Yes
20071,Finance,Neutral
19206,Travel,Neutral
23903,Politics,Yes
14531,Fashion,Neutral
3014,Politics,No
4146,Fashion,Neutral
1671,Fashion,No
25989,Technology,Yes
657,Fashion,Neutral
29520,Fashion,Neutral
24695,Finance,Yes
15855,Finance,No
11048,Politics,No
23723,Finance,No
17057,Fashion,No
17288,Politics,Neutral
130,Sports,No
17766,Finance,Neutral
26126,Technology,Neutral
15250,Finance,No
14523,Sports,Neutral
28655,Fashion,No
22322,Travel,Yes
26802,Travel,Yes
333,Sports,Yes
13747,Travel,Neutral
26116,Technology,Yes
24063,Sports,Neutral
4746,Politics,Yes
13357,Travel,No
19844,Sports,No
23440,Finance,Yes
6415,Politics,Yes
3571,Politics,Neutral
23010,Sports,No
6107,Sports,No
26935,Politics,Yes
14683,Fashion,Neutral
21276,Politics,No
13020,Politics,Neutral
675,Travel,Yes
8094,Technology,Yes
1207,Fashion,Yes
27530,Travel,Neutral
16763,Finance,No
20950,Travel,Neutral
1600,Technology,Neutral
29375,Finance,No
20285,Sports,Neutral
13044,Travel,No
6289,Technology,No
19993,Finance,No
24427,Finance,Yes
13356,Finance,Neutral
1067,Finance,No
17184,Sports,No
13768,Politics,Yes
19463,Technology,No
4953,Politics,No
8334,Fashion,Yes
14427,Travel,Neutral
22570,Technology,No
21858,Finance,Yes
19881,Technology,No
5402,Technology,Yes
6364,Finance,No
821,Sports,No
13358,Politics,Yes
28806,Travel,No
3074,Politics,Neutral
24756,Politics,No
21109,Fashion,No
26559,Travel,No
6809,Travel,No
40,Finance,Neutral
26579,Fashion,No
25045,Travel,Yes
28594,Politics,Neutral
988,Finance,No
17986,Politics,Neutral
660,Travel,Neutral
2290,Technology,Neutral
2871,Fashion,Yes
6461,Fashion,No
18230,Fashion,Yes
11216,Finance,Neutral
21142,Fashion,Neutral
4096,Sports,Neutral
9129,Fashion,No
21580,Technology,Neutral
19007,Technology,Neutral
29250,Fashion,No
25901,Fashion,Yes
18810,Politics,Neutral
28421,Finance,Neutral
8715,Finance,Neutral
8309,Sports,Neutral
18238,Finance,Yes
5294,Fashion,No
23869,Finance,Yes
28915,Travel,No
11323,Politics,Yes
20496,Finance,Neutral
12425,Fashion,Yes
9534,Technology,Neutral
15526,Technology,No
871,Politics,No
6043,Politics,Yes
15086,Fashion,Yes
10539,Fashion,Yes
12481,Technology,Neutral
13504,Technology,Yes
6723,Finance,Yes
5664,Fashion,No
5070,Travel,No
17304,Fashion,Neutral
18079,Technology,No
10302,Fashion,No
13727,Sports,Yes
15733,Sports,Neutral
5969,Travel,Yes
26811,Politics,Yes
24620,Travel,Yes
21569,Sports,No
22134,Finance,No
29555,Politics,Yes
23996,Sports,Yes
2805,Travel,No
17549,Travel,No
19931,Finance,No
10648,Fashion,Yes
1960,Technology,No
24620,Finance,Neutral
14768,Fashion,Neutral
10516,Fashion,Neutral
9833,Sports,Yes
7110,Finance,Yes
6331,Politics,Neutral
21904,Politics,No
26513,Travel,Neutral
18645,Travel,Neutral
21148,Fashion,No
24553,Politics,Neutral
4141,Finance,Neutral
8823,Technology,Yes
21736,Travel,Neutral
27501,Politics,Yes
15151,Politics,No
27787,Finance,Neutral
23412,Travel,Yes
27903,Politics,No
17033,Finance,Yes
27431,Travel,Neutral
15809,Sports,No
14379,Technology,Yes
8227,Travel,Yes
10001,Technology,Neutral
14006,Travel,Neutral
25721,Sports,No
23844,Travel,Neutral
27815,Travel,Yes
19270,Fashion,Yes
17230,Technology,No
11841,Fashion,Yes
14752,Finance,Neutral
10707,Finance,Yes
23075,Finance,Neutral
23068,Travel,Yes
24596,Politics,Yes
8095,Finance,Yes
11031,Technology,Neutral
781,Travel,No
1085,Fashion,Yes
10325,Travel,Neutral
14548,Technology,Neutral
11736,Fashion,Neutral
27207,Travel,Neutral
15770,Fashion,Yes
22446,Travel,No
14737,Fashion,Yes
24343,Technology,Neutral
341,Travel,Yes
23612,Technology,Yes
9455,Fashion,No
4613,Technology,Neutral
25753,Travel,Yes
27954,Travel,No
28697,Finance,Neutral
16813,Finance,No
9596,Technology,Neutral
20884,Travel,Neutral
